review_id,user_id,business_id,stars,useful,funny,cool,text,date
QgDaMiu5AAucEg4BmZUWnw,mKmlledUP9iDNVv4jQ1Byw,xIGiif0TmmmGuV2-sidMSw,3,0,0,0,"Have only had coffee and cake from here. The cake is good most of the time. All the baked goods look good, but never gotten any. The people that work here are not very friendly, no smile, no thank you, nothing???",2016-10-03 19:54:50
RntIC-fZ3ILjek2cAk3XDg,55SuBikniNRwz4qdF7vLUQ,xIGiif0TmmmGuV2-sidMSw,3,4,2,2,"I love 'em. Solid three-star establishment. Nothing fancy, just good prices, helpful staff, and good eats. We live close by on Castillo like to walk over for conchas, cookies, and tamales. They're tamales are so tasty, and quite cheap at $2.50 each, and they come in twos. I love the pork, boyfriend loves the chicken. It's also fun to come in, grab a tray and tongs to pick out cookies and pastries. They are also kind enough to show you how it's done if you stand around awkwardly not knowing what to do... you know, not that an old pro like me would know. **looks around with shifty eyes**",2011-12-20 00:01:17
-dCMt5gnSmXjcU-bXKmEcg,uXjdbiJ8L9WyX2CKZK5Bsg,IDtLPgUrqorrpqSLdfMhZQ,3,0,0,0,Sad to see they changed so many great parts of their menu. No more cinnamon rolls or donuts now it's just a sugar coated morning bun. And adding bacon to their egg and tomato biscuit sandwiches was really not necessary they were good before. The first time I ordered 2 and realized that there was bacon in them I drove back and asked them to remake it and when I checked them again the egg they put inside was so tiny and thin I literally thought it wasn't in there and drove to the store to buy eggs just so it could have more filling! Disappointed in the menu changes but may still go back for other menu items.,2017-11-18 19:55:23
gErKo74YMNYD6HUc4OniaQ,UmCHqjlNa8rnYNziXGjGRQ,IDtLPgUrqorrpqSLdfMhZQ,3,0,0,0,"Place is pricey. I tried an espresso donut. It was good but nothing I'd have to have again. For $4 for a donut I was expecting an omg flavor, it was good but not knock my socks off. I'm glad I tried it but dont think I'll try again if back in the SB area.  Cool spot though and nice vibe.",2018-08-01 01:30:03
TkJAXxeXxk1cv_aVfNdzUw,GjSaefh6mxCErvThiOQWpw,IDtLPgUrqorrpqSLdfMhZQ,2,0,0,0,"So I live in Santa Barbara and have visited the bakery on multiple occasions, always walking away unimpressed and slightly irritated. This morning was no different. Sunday at 9 AM, no line yet, and I asked if the egg and cheddar biscuit could be made with sourdough instead, (I was looking at the shelves loaded with their sourdough loaves), but I got an unapologetic ""no, the kitchen doesn't do that"" response. Strike 1. Next, my friend ordered a bagel with cream cheese and tomato slices, and was sorely disappointed in the measly portion of 3 tiny slices of ""crisp"" and utterly flavorless Roma tomatoes that were given. For their prices, one should be getting organic tomatoes, or at least larger, juicier, higher-quality ripe tomatoes. Strike 2. My son and I waited a solid 15 minutes for our egg sandwiches to come out, and watched as others who came in after us received their orders well before us. When we did get the sandwiches, we had to do a careful investigation to find the egg. We had ordered scrambled, and upon close inspection under the ""hood"" we finally found it: the thinnest ""patty"" of egg I have ever encountered, barely to be tasted within all the brioche bun. My 7-year old asked, ""Where's the egg?"" and I should have brought it back up to the manager to show what was actually coming out of the kitchen for $8.  Strike 3. The croissant my daughter ordered was not flaky or fresh (Renaud's is infinitely better) and she left a lot of it on her plate (something she never does). It's too bad, because the location is good, atmosphere OK, and their bagels better than most in the area (lots of chew and tug, hearty). Unfortunately, Helena Ave Bakery won't be seeing us around again, unless we stick to ordering bagels to go.",2017-10-29 23:37:14
fyavVL8dr73-N1uZWtApzw,2geIaLjJE9pZtLrctDcd_A,xIGiif0TmmmGuV2-sidMSw,3,0,0,0,"The bread is good, but the service is horrible. I've had several experiences of bad service, especially from the male cashier, who seems to be bothered by attending to customers. 
On one occasion I was trying to juggle a tray full of bread and my baby, and I sat the baby down on the counter to adjust and not have an accident, I was very rudely told to get my kid off the counter.",2013-09-17 21:19:59
rGjT-o0YkO_-rFmxQtaYqQ,FQbd3tj7rluxyoTw-VlPCQ,IDtLPgUrqorrpqSLdfMhZQ,2,2,0,0,"The industrial style renovation looks really cool, but food and service matter.

1. The system for getting your food is horrible.  They yell your name and put the food on top of a pastry display case.  Clueless tourists will push you and step on your feet, as you try to get through to pick up your food, so be very careful.

2. The bread is excellent, but the cooked food is not hot.  Cold egg sandwiches and lukewarm latte are unacceptable.

3. Don't wear sandals or other open toed shoes at the inside tables.  I almost sliced my foot.  The clamps that keep the wheels on the tables from moving are knife sharp.  They need to be wrapped with insulation or removed completely.

A lot of thought was put into the Helena Avenue Bakery, but clearly not enough.",2017-05-26 16:59:10
0jS486ozit5FmqbB_8TQxw,aomnRcsDUtQb_3Ss6a862Q,xIGiif0TmmmGuV2-sidMSw,1,2,2,0,"I like the food, hate the service! Every time I go they get my order wrong they are not very friendly unless u speak Spanish ..  I have repeated my order and they always say yes they got  it but it's wrong every time .., the are very lacks never any urgency you can come in and 5 people after you order will get there food before you there is no rhyme or reason with them.. Service is soooo slow like molasses ugh .. And there are no clear lines and all the regulars get preference before you so if there is a buddy of the cashier behind you they will get served before you and if the was a recent shindig you will have to wait patiently while the cashier looks at the pictures the customer brought it yes every single one ??!! Ahhhh! What in the world ? I keep waiting for a hidden camera crew to come out ? Absurd ...   I like there food but there service sucks! I won't be back I had it!! I also realized something that won't let my mind eat there again they handle money then your food with out washing .. It's a fact feces traces are on money ewwwww!  Was it necessary to touch my Mexican bread to count them  and adjust them with your hands ??? I threw them away !! And there is a very rude male cashier who is standoffish and just RUDE! Btw I've been in this place about 8-10 times ... You ask why do I go back?  Just hoping I've happend to stop in on all off days ... I want to love you guys but I cant . Adios!",2013-07-01 07:26:57
QFpvIpOPJbUY90eF-C0bgA,eWVVzoNZZh7f106VSlj2zg,xIGiif0TmmmGuV2-sidMSw,1,0,0,0,La bella rosa let me down. I have placed cake orders a couple days prior to my events and I went in to place a cake order I needed for Saturday. I showed them the original fondant cake I wanted but the cashier said it was too detailed. So I had a back up cake and they had sayed yes to that one taken down my info and left deposit. I get a call the next day from the same cashier who helped me out the day before and told me they couldn't make my cake because it was too detailed and the Baker wouldn't be able to get it right. Mind you I had to change my original cake idea and left a deposit. To me it was very unprofessional and a bad way of doing buisness never again I will be having them make any of my cakes for my events. They left me hanging and l had to rush and find another bakery who could place my cake order (crushcakes saved me).,2019-03-01 18:46:15
0GhbsORVhQFTKw0wrxwZKA,tvsFBqd_45KhqYQfsZREEQ,xIGiif0TmmmGuV2-sidMSw,1,1,1,0,"Just bought a pastry from this place, hard as a rock, I think it must have been 2 or 3 days old",2014-05-01 14:55:56
cQuflvQqw7eCvq5XdIXEUg,U-ZHk7NHzoevMT8rl2jjfQ,IDtLPgUrqorrpqSLdfMhZQ,1,0,0,0,"Ordered thanksgiving gravy and pumpkin pie.  Wow. What a huge disappointment.  We had to throw out the gravy, it was inedible. Pumpkin pie looked like it was made by a child. Will not be coming back to this place for sure.  Let the buyer beware",2018-11-23 03:22:46
NnNbD_8M5M3ijQLupBdyOw,Zbig5SN14UPoq6JAELi9Ug,IDtLPgUrqorrpqSLdfMhZQ,3,0,0,0,"The food is tasty, I'll give them that. But when one buys a $9 cup of soup, to be you need to purchase a half baguette if you want a piece of bread with the soup because they are low on bread is absolutely ludicrous.",2018-05-07 17:17:52
5ul8KbKt2u3Usi2iNWZmSQ,KjbFjf7VWknZpAzoCFJr1A,xIGiif0TmmmGuV2-sidMSw,1,2,1,0,"I only go in for the tres leches cake, it's delicious. The service on the other hand is HORRIBLE. I called to ask what time they close the pasteleria and the lady that answered the phone was extremely rude. Customer service is a priority.!",2015-04-24 01:01:01
POSmG3DJpUy1G5yHpfm5Vg,rijNJM8PUi-zKWLMKhT28g,IDtLPgUrqorrpqSLdfMhZQ,3,0,0,0,"They may have good bread but the sandwiches need work. I ordered the Cuban and had to bring it back because it was cold. She said they only heat it upon request???  I love Cubanos this was not it, it was just a ham sandwich. The sandwiches are pre-made and put in the refrigerator rendering the fresh bread not so soft and fresh anymore.",2017-11-18 00:48:37
qRt8SuDwMZYVedc6xHaVww,PmHyh6YGcLnO22vmPJsm5A,IDtLPgUrqorrpqSLdfMhZQ,3,2,0,0,"We came for lunch - a cute place and a bit of variety with what else is around, but nothing special.  I had the market salad and my husband had the hot chicken sandwich.  We also got a lemon blueberry scone to share.  The scone was good, on the sweeter side.  The hot chicken sandwich was decent, but not our favorite of various sandwich places around.  My market salad was incredibly disappointing - only had radish and pickled celery in it for $13.  Seems like it may be better for breakfast or just drinks or bakery items.

The one really nice thing was we had our toddler with us and they brought us out some chicken for her for free since they didn't want her to eat the spicy chicken my husband had.  We had to ask two people who worked there for help with a highchair though - they have them, but in the backroom.  So, a mix of being child friendly!",2019-09-13 19:56:38
lLROTe7unN7blMbIPjLaMA,d0ulNugvX8VUbHRWJdROoA,IDtLPgUrqorrpqSLdfMhZQ,3,0,0,0,"Well, following the not so pleasant experience with the young college student at the register, our food came out in a very peculiar order.  It would most likely be more beneficial to any company to have an accommodating face and personality taking orders. Oh well, the food was exceptional and the servers were kind.  Hard to get past the sour taste the young female taking orders left lingering. But overall not the worst place to eat or hang out for coffee.",2019-03-01 19:12:27
nTX5Efx3shRrjaq5yXyW-g,KwCQ09KekZxm8s9V4vrH0g,IDtLPgUrqorrpqSLdfMhZQ,1,3,1,0,"Thoroughly disgusted. A bakery, with fresh breads on racks,  people eating, and dogs doing there business in the middle of the restaurant.  I'm not sure what I'm more appalled at...the staff that then allowed the man and his animal in the establishment while people are eating, or that the inconsiderate patron held the crap in his hand while  going up to the counter to order.  Not only did the employee allow all this to happen, she smiled as if it was amusing.  But wait, there's more...self service silverware, water, coffee condiments, now being handled by a person with feces on his hands.",2018-07-15 16:31:24
MlNFdxLDvyxG686ywAG4Ug,LJZNXPOfhi6s9slhAp8NMg,IDtLPgUrqorrpqSLdfMhZQ,3,0,0,0,Super bummed about this place. Pre made sandwiches :/ soup wasn't ready at 11:30 to buy. They had a handful of baked items. Donut was really dense. The glaze on top was delicious but took a few bites and threw away the rest. The toffee cookie was excellent as an upside. Wouldn't come unless you happen to be walking by.,2016-08-21 19:05:36
p2Tj4S67zo5gyc3lXDHZcw,CT6jAJdUAVke7KjGfgx_nA,IDtLPgUrqorrpqSLdfMhZQ,3,0,0,0,Well if you are looking for cookies or sweet rolls and come by in the afternoon don't expect to find anything left. We were able to purchase one chocolate chip cookie (small cookie) for $1.50! I read so many reviews about this Bakery but it should be listed as a sandwich place because that's all they seemed to have left. I will say their sandwiches looked good but we didn't have one as we already had lunch and were looking for something sweet,2019-01-20 22:22:19
0-aN0GxE2T2frGpvB8WmHQ,RKhne-i6MFDqTgPjJAG9YA,IDtLPgUrqorrpqSLdfMhZQ,2,2,0,0,"I found Helena's Bakery  difficult to find; over priced for what they offer, unpleasant cashier, non-bused tables, no silverware.  I had a medium (it was small) latte and a dried out chocolate croissant which cost me $8.00.  Reading the glowing reviews, I wonder if we went to the same place...  See nothing appealing to draw me back again nor recommend to anyone else. Also the table we sat out was fashionably distressed which meant peeling paint and rusty, sharp edges on the sides of the table.  If you want over priced mediocre food and tetanus,
 you've found your place.",2017-09-18 20:28:17
D3KzeDUl4h7-F_sZSj3OyA,zpbnd1Ix3nZ0yHooiSacgw,IDtLPgUrqorrpqSLdfMhZQ,2,0,0,0,"I really wanted to love this place! It's charming as heck and owned locally, but I couldn't find anything to enjoy that was free from animal products and if I wanted sustainable and cruelty-free plant milk in my coffee, would have had to pay a hefty penalty fee. Sadly we left empty handed. Helena Avenue, please consider dropping your penalty fee to those of us trying to be compassionate and create some plant based menu items as other cafes and restaurants around town are doing. It's good for business as well for the planet.",2019-08-16 13:48:33
lh1ZTabhJrJ5WOwbcHMBFA,B5s_DCLVrBLrL8U6TEVlwA,IDtLPgUrqorrpqSLdfMhZQ,3,5,2,2,"Bottom Line:  Very expensive but good food

Like a lot of places in the Funk Zone, this place is kitschy, filled with hipsters from LA and very expensive.

I have to say right off the bat that the food was good - we defiantly enjoyed it.    The thing is, it was so expensive that I'll never be back.  I love riding in new Mercedes but I would never own one as I simply cant justify the cost when I can have something else for 1/4 the price that is essentially the same and its gets me where im going in similar comfort.

We got the Burrata sandwich which was $15.....um, what?  $15 for bread, cheese, bacon - and it was delicious but $15?  Frankly, I resent the normalizing the $15 sandwich.  $10-$12 is already pushing it for some of our local hero sandwich shops and those are almost certainly good for two meals and I'm 6 foot 3.

We also got soup and a pastry.  Our bill with tip came out to more than $30

We also got there almost exactly when they opened and my wife had to fight to keep our seats as I had to go change our daughter diaper.  People - quite rudely actually - kept trying to physically take our seats as they we not occupied by humans but by our things as we were going to come back.  I get the feeling had we all gone to the bathroom at the same time, our things would have just been tossed onto the floor.

Lets not even discuss the parking situation.

Honestly, the LA hipsters can have this place.  It's good but not good enough to justify the cost or the trouble",2019-12-10 20:40:11
fzpHA0wUsUUkR6OAIJUh1A,KgX-L4SPh6kurBcv68tr8w,IDtLPgUrqorrpqSLdfMhZQ,3,1,0,0,"We found this place to be fairly disappointing. Maybe we just ordered the wrong stuff? There were several different breakfast sandwiches on the menu. We were looking for just a quick bit. Simple pastries, donuts etc. The place calls itself a bakery, so I assumed the croissants, pastries, and donuts would be very fresh. This was not the case. I had a ham & cheese croissant, which was ok, but not that fresh, flakey etc. My daughter ordered the ""seasonal donut"" which was $4.00. It was just an iced cake donut with colored sprinkles. Nothing more than you'd find at a cheap donut place for $1.00 or less. My wife had a blueberry danish. Again, it was OK, but not great. This place says it is a bakery. Am I wrong for assuming the baked goods would be fresh and better than average? If you're going to charge me $4.00 for a donut, it better be the best darn donut I ever ate. Next time we're in town, we'll try somewhere else.",2018-06-05 20:17:54
YNcJD1B9BYfwPOIYz4tuOQ,WCltNMzAF5VrLhS1EnUYjw,xIGiif0TmmmGuV2-sidMSw,1,0,0,0,I used to love this bakery but lately it's become very bad the only reason I still go in is for the conchas but lately every time I go in they never have any and the costumer service is the worst the girls who work there are very rude and always respond with attitude very disappointed this Bakery is going downhill,2019-02-11 01:21:31
EsVwg5jtuKpizq7SANy7vQ,9tGX0NBhzYOVl16bI-gvPg,IDtLPgUrqorrpqSLdfMhZQ,3,0,0,0,"Soooo could have given 4 stars to this adorable place but the militant 11:00 am cut off of breakfast is just too, well, militant. Totally understand a kitchens need to change over but perhaps offer the simple granola with yogurt or create a breakfast ""flavored"" baguette to help out the late morning arrivals?? Maybe a fruit and yogurt parfait in the cold case??? Even on weekends if you spent the night out in the funk zone and return the next day in hopes of revitalizing only to be faced with a salad or sandwich at 11:02 am? Honestly it was 11:02. I would have rushed over had I known that s BAKERY would stop serving brekkie at 11:00. Who knew? Well I guess I do now. 
Suggestions to HSB.... help with the transition! I stood at the counter watching what I wanted to order be handed to the person who ordered 3 minutes earlier than me. OUCH! 
Even granola on yogurt would have earned you an extra star from this reviewer. A 3 minute exception to your hard an fast rule would have earned you 2 more stars despite the food only being a 4. Your staff is lovely. They must cringe when the clock strikes 11:00 knowing they can't bend to any pleading a customer might attempt. 
Don't fight the change .... give your customers a little help with the transition and next time we are here perhaps I can give you a star for improvement. 
Thanks for the 11:02 toast n biscuit. Not bad but not enough",2017-10-21 22:10:42
PJQkFOalE8aEexb9xiL3Zg,Xp5Hj2SGl0eDp3Ine9a_vg,IDtLPgUrqorrpqSLdfMhZQ,1,15,0,0,"This is a tough review to write, because I have been a devoted take-out customer of Helena Avenue Bakery since they opened. I live nearby, so I go in at least weekly and buy loaves of bread, biscuits and pastries. On Mother's Day, I even asked for their special breakfast of a biscuit with berries and cream, which my husband got to go. In fact, the day before this awful customer service experience, I had purchased over $45 in loaves of bread to take home. 

This past weekend was the first time I ever ordered drinks and sat down at a table to eat in. My husband and I took out-of-town friends for a special breakfast and it turned out to be a fiasco. The bakery was not crowded when we arrived on Friday morning. At the counter, the cashier (a 30-something brunette, who seemed to be the manager), was speaking over the customer in front of her, to a woman walking away, ""Would you like to register a complaint with the owner?"" The woman kept walking away and the cashier/manager turned to the customer in front of her and said: ""Nothing like a customer complaint when you're already having a shitty day."" She went on to complain about everything that went wrong with opening the shop that day before she took her order. My guest and I looked at each other and shrugged it off, since I had had so many positive experiences with take-out orders. 

We went outside and got a table and waited for the other two in our party to arrive. Later, the four of us went up to order. One of our party was a little picky - wanting to know what was in the green harissa, and that was met with some aggressive eye-rolling from the young man helping us. Finally, our order was placed. We sat on the patio and discovered there wasn't a pin to hold up the umbrella and it was starting to heat up. I went back up and waited in line to ask for a pin for the umbrella. The young man rolled his eyes again and said he'd look for it. Our iced teas were up on the bakery counter, so I took those and sat back down. I sent my husband up to get his coffee, which wasn't on the counter, and perhaps the pin for the umbrella, if the young man had located it. Ten minutes later my husband came back with his coffee and all our meals, which were wrapped in to go paper. One was a salad, so that was a mess. 

I went up and waited in line again to get plates, silverware and napkins for us all. There appeared to be plates in the self-serve area under the silverware, but went I bent down to get some, I noticed half the plates had bread crumbs and spilled milk on them. Half seemed clean and half seemed dirty, so I waited in line again to ask for plates. This time, the blonde barista waited on me and I asked for plates. She told me to get them in the area under the silverware, and seemed irritated when I told her half the plates there had milk and crumbs in them. She left and came back with 4 saucers. I asked her if there were no clean dinner plates and she rolled her eyes at me and said she'd see. 

Then, I stood there while she made 2 coffee orders, waiting. After she placed those orders on the counter, she looked at me and said, ""Oh yeah, plates."" She then went over to the kitchen area to a stack of plates. She picked up one and then another. She wiped crumbs off the 2nd and 4th plates with her hands and brought me a stack of 4 and aggressively asked, ""Are THESE big enough for you?"" I ignored the crumbs I had seen her brush off and said, ""Perfect. Thanks!"" 

Over the course of breakfast, which everyone thought tasted delicious, my male guest went back inside three different times and fetched iced tea refills for three of us in our party. When we left, we cleaned up after ourselves and put our dirty plates in the tubs provided. I stopped by the barista and asked her for some more iced tea and she sneered at me: ""Sorry. We don't provide free tea refills."" I said to my friend: ""I didn't realize you were paying for all those refills everytime you went back inside and got them. Thank you so much."" My friend said: ""I didn't. They were free."" He nodded to the same blonde female barista who had sneered No Free Refills at me and said: ""She gave them to me free."" 

So, if you are a handsome man, you'll get clean plates and free iced tea refills, but if you're a middle-aged, heavy-set female who drops about $50 a week in the establishment, be prepared to get dirty plates, a big sexist and ageist attitude and treated like shit. I've dropped my last dollar in this establishment and will be taking my business to the excellent D'Angelos Bakery, where their baked goods are cheaper and just as good, their breakfast menu has more than a couple of choices, their parking isn't a battle with day drinkers in the funk zone, and their staff doesn't treat customers with disdain, like weekend tourists they'll never see again.

Shame on you, Helena. Shame, shame, shame.",2017-06-13 01:33:34
MKLk4Bfl0uhMgPEfTpiUHA,cFQWpBATVYy0iNIRFj2Unw,IDtLPgUrqorrpqSLdfMhZQ,2,2,1,0,The coffee was good; the turkey and Swiss croissants were extremely dry and lacked both  turkey and cheese.  No one offered to heat them either. Staff were unfriendly and did the bare minimum. We won't be back.,2018-04-23 16:09:42
HKLjinZDrr7WGqxMfx74Cg,6NfU1smz30UF9lPr5rI_Ng,IDtLPgUrqorrpqSLdfMhZQ,3,0,0,0,"Be sure to clarify that you want a POACHED egg and you don't want all of the extra stuff in avocado toast. It comes with water cress goat cheese and cucumbers. But the PSL comes with a jack o lantern face which was amazing.
ALSO - the egg sandwich comes with a giant baked egg, not a fried egg. If that's a deal breaker for you, make them aware how you'd prefer it. Lol and maybe reiterate it since they seemed to struggle with that in our order",2020-10-10 20:13:14
hw35qvXEqAtMbQFxO6zCow,IpVYXmy3E-WWP0gkXfshFQ,IDtLPgUrqorrpqSLdfMhZQ,3,1,0,0,"Nice place, cute and hip but don't get the huevos rancheros - on toast?  Really?  For anyone how might have huevos rancheros on the brain this is NOT the place. Biscuits are great.  Only one coffee refill - whatever",2019-11-16 16:05:11
