review_id,user_id,business_id,stars,useful,funny,cool,text,date
mAarXuPWGJRGHhi7iggHWw,XbGMpj4QtfU1ncrggrhRtQ,O6RCCmz8-x4NhWJpI8KQug,2,4,3,0,"Had a cappucino, that was pretty great. The coffeeshop was way too loud. They were blasting the music, made it hard to study and even have conversations. The staff seemed like they were messing around the whole time, and not really concerned with the customer.

Unsure if will come back. Just not a typical coffeeshop atmosphere. Staff seemed more concerned with having fun and playing really loud music than their customers.",2016-10-29 22:49:17
0q5jAmS5pA8RBFF7camV-A,9HzD54LamJ0hqtHkkRmyHg,bjhCtlYHrkgA5Ku8l-rB3g,1,0,0,0,"I actually can't comment on the food - I was so turned off by the place I left without ordering. When I went there today, I had to drive back and forth 3 times before I could find a parking space. When you get inside, there's a tiny sign on the cash register that tells you where there is a parking lot, but you still have to ask where it is. I wasn't even sure I could find anywhere for myself or the 2 people with me could sit - we managed to grab the last spot while we looked at menus - if we waited, it would have been gone and we would have been eating at the counter, I guess, since the staff wasn't even paying attention to how much seating there was and just kept taking orders.  I went to stand in line to order. While I was in line (next up to order) some people walked up and stood on the other side of the person ordering while I was standing there waiting - and the staff began taking their order, ignoring me. In short, no place to park your car or your butt and the staff seriously needs to pay attention. Won't be going back.",2016-01-18 19:11:08
XI6jtuTDemM0sHBUiSQU_w,P5T4eBDKKUiic9ZqRa_PJQ,bjhCtlYHrkgA5Ku8l-rB3g,3,1,0,0,"Breakfast was good. Offering gluten free bread is a plus. Not sure if Sustainable, Organic or Local. Probably not a cooperative or not sure how employee beneficial it is. No sign of accepting alternative currencies. The search continues. :)",2013-05-13 18:11:16
m30mxqq7Wg7JsFPfqmVJJg,tG05beg0YSxAbonS4GxuvQ,bjhCtlYHrkgA5Ku8l-rB3g,3,4,0,0,"Came here this morning bc it was close by, but was disappointed by the service.  The coffee was decent, the food was eh and again the lady working the counter was not very nice.  However hands down the bread here is legit.",2015-01-06 20:57:02
XKYaSeMMIxObKfJVEq4NWg,tPOnkiw7ifTTI-ojbV4MYA,bjhCtlYHrkgA5Ku8l-rB3g,2,1,0,0,"stopped by hoping to find a selection of breads of different grains and found the basics. The place was stuffy, employees looked war-weary and indifferent, the outside dining was BORING and the tables are cheap n ugly. Certainly not the experience I hoped for given that this was such a hip, happening place downtown. 
I must say that I didn't end up eating here -- nothing in the display cases looked of exceptional quality so I passed. I suppose the menu items might be good but I doubt I'll go back to find out. The place is just plain, old not inviting. Sorry ODB mgmnt/owner",2013-05-13 23:56:45
BiKyC-r9T4V0CO72b8yJDw,Ft4t7m1COMYKGHP3HF-A6Q,bjhCtlYHrkgA5Ku8l-rB3g,1,4,3,1,"We live in the neighborhood and were excited to be able to walk over for Sunday breakfast.  The restaurant was not busy, yet the tables were not bussed and were dirty.  We ordered and sat outside, and even the manager walked by without thinking to clean our dirty table, until we asked him over to do so (and to clean the one next to us so we didn't have to look at it too).

We ordered Spinach Eggs Benedict, yet were told that they were out of spinach.  They offered to substitute zucchini, which we accepted - yet had to look hard for when it came.  The hollandaise was more like a mayonnaise without any true flavor.  And while it was good that they didn't overcook the egg so the yolk would still be runny - they way undercooked it, with parts of the white still uncooked.  Yuck.

We were thinking to point that out to them, but there was a definite sense that no one who worked there would have even cared enough.

We also ordered huevos rancheros which was quite under-seasoned and bland. 

We bought a loaf of gluten-free bread to take home, and were seriously unimpressed - threw it away after eating less than half.

The inside atmosphere was fun, with the bright metal and orange colors, yet outdoor seating begs for more plants to hide and soften the boring and busy street corner the restaurant is on.

Come on Our Daily Bread!  Step it up and care!",2013-06-26 09:04:04
APeHGEkKBLli852unSbNuw,Y_gVr5WOMoTX6osc4rRJHg,bjhCtlYHrkgA5Ku8l-rB3g,2,0,0,0,"It was nice that they offered a veggie benedict and that they offered it on top of gluten free toast. However, when I think of benedict I think smothered in hollandaise and perfectly poached eggs. This place did neither. The eggs were overcooked so that the yolk was hard, the pesto hollandaise sauce was not impressive and they put only a small amount on top of each egg (it wasn't even enough to cover the egg). Maybe I just ordered that wrong thing, but I am not really inclined to go back.",2014-07-30 21:59:01
0qvnQCKhnK0inkGV5y127w,n3LHTzGc9395Fr0qIrsonQ,bjhCtlYHrkgA5Ku8l-rB3g,3,0,0,0,"Great bakery, wonderful food, but experienced rude, impatient service from the manager, even though I was the only customer. Maybe manager is just having a bad day. Hope this isn't the new norm.",2016-12-07 17:19:58
zRCTlhgWl72Q_fkQpzwAEQ,08zFwO7-FLmT4ZeRHB-i3A,bjhCtlYHrkgA5Ku8l-rB3g,1,1,0,0,"We live in the neighborhood and have been wanting to try out the breakfast here, as we can walk over and eat outside with our dog.The coffee was very good, but that was about it. Our breakfasts were extremely unremarkable--the french toast was thin and served with only a small amount of syrup, the scrambled eggs were blah as was the turkey bacon. And, they charge at least 30% more than other restaurants in town that serve better food.  We do not mind paying more, providing that the quality is there. ODB needs to check out their competition for value and quality. We will not be back. Not worth it! I really hate to give negative reviews, but they could do so much better.",2013-06-30 01:48:33
0eXXk9IOt13g0jKAW18xUg,YTnRKLV_dKj6cHaS0phoKA,bjhCtlYHrkgA5Ku8l-rB3g,1,0,0,0,"I don't usually review but I'm pretty hangry and after 45 minutes and $30 for 2 salads DO NOT EAT HERE! They were way overstaffed and my $15 salad was a pile of yellow romaine lettuce missing avo with bland dressing (and skimpy with other toppings) . With so many awesome options for salads and sandwiches in this town, save your money and go someplace else!",2017-06-11 20:23:31
gf2LhV53eTyf-3kMjN7HRw,dpCYf9StvHx6qb5MNuKCOA,O6RCCmz8-x4NhWJpI8KQug,1,3,0,0,Over price coffee really $3.50 for a 16oz. Cup what the heck. And their coffee is not that even that great. The Starbucks around the corner needs to get more parking spaces. That was the only reason I got coffee here since I couldn't find a parking spot.,2016-07-06 18:06:07
hCJL7eMJqCXzufvgANSjVA,GAfi14qJz9pcTUT7mtfQgw,O6RCCmz8-x4NhWJpI8KQug,3,3,0,0,"Perfectly adequate cafe to get a coffee and a snack. The shop itself it quite modern and open, with easy parking on the street or in the Paseo Nuevo garage. The coffee they were serving that day was smooth and enjoyable. They do not roast their own beans or make their own food, the food itself is ok and expensive, and there's nothing ""special"" about the location or service to make me choose Breakfast over Handlebar or French Press. I'd be more than happy to buy a coffee here if walking by, but there's no reason to go out of your way to come here when there are other better cafes in town that serve their own coffee and have better locations and service.",2017-08-20 17:02:25
ideb8knreV-4TsxS2-gk6Q,E5p6Zo3bgxLepIS0zUuERQ,bjhCtlYHrkgA5Ku8l-rB3g,2,0,0,0,"Super slow service. I went in before work to get a quick coffee. Took 10 minutes to get any kind of acknowledgment. Since there is no formal line. And they favor regulars, as soon as they walked in all their focus went to them started helping them out. In the middle of helping me out.I should have left. But this is the only coffee place between home and my office. When I finally reached the register, the girl was short, not very friendly and yawning.  I JUST WANTED A CUP OF COFFEE TO GO.  NEVER COMING BACK.  Just because of this. It's the small things that count.",2014-06-06 01:45:41
2Dez6z7PQzu0zOvjGgEXFQ,T-Py1aCS3uknSz9F8Sr8Fg,O6RCCmz8-x4NhWJpI8KQug,1,3,0,0,"I wish I could give negative stars because every ten times I've been here. HORRIBLE EXPERIENCE. I have to say I went to highschool with the girl at the counter. Always admired how pretty she was. Didn't realize the coldness that came out of her. I came here for a few coffees for my coworkers across the street they all had pretty serious requests so I asked the girl if she knew anything close or similar she literally just flat out said ""no"". Wasn't helpful at all then asked me to step aside so she could assist the person behind me. The person behind seemed to be her friend because her attitude went from like a wall to this cheery talkative thing. Then I had to stand there for about 5 minutes waiting for them to finish. Once I ordered she went back to being rude and lacking hospitality. Ive been in here multiple times. They make you feel like you aren't hip enough to come to their establishment. Which sucks because I've NEVER felt so shut out in a establishment. I've only wrote about 3 yelp reviews in my life but this one had to be done. I chose to remain anon because we have mutual friends. But something needs to change here. The staff, the bitter ass coffee that always tastes watered down, only thing good about it are the pastries. And they don't even make them. Drop your stigmas. Treat everyone with respect. This isn't the first or even the 10th REVIEW pointing out similar problems. Change or tank. Tell your gf she needs to work on her attitude at the counter at least while she's working. It's losing you business.",2017-09-25 15:23:19
vo4TzoRuWcVBepoJcINBDg,kp7rky4EBsHCRkFEO23f6Q,O6RCCmz8-x4NhWJpI8KQug,2,3,0,0,"Huge fan of Morgan work but disappointed about the place. I went to Santa Barbara a few weeks back and went to check the place. I really thought they will have more pictures around. Coffee is also very expensive! Could have been a great concept but not a huge fan of the layout. Get more photographers works and less merchandising (shirt, expensive boards...).",2016-06-27 17:42:37
8fyXNVozULs36eJr1KFtVw,JX-gw_h3WtfpuHoN0rEsTw,bjhCtlYHrkgA5Ku8l-rB3g,1,2,0,0,"Been twice. First time I got a hard loaf of bread. Second time I got undercooked wet French toast, but the bacon was alright. I won't be back.",2014-09-29 03:01:48
XD_dz--AyiyaFhY0WH-oUQ,PmhM4wxOvjvAOPfB7BD-Yg,O6RCCmz8-x4NhWJpI8KQug,2,5,2,0,"Someone had the audacity to open a place called Breakfast, and not even serve breakfast food. They have a couple scones and donuts, but I'm not sure if having those two items constitute enough to calling a whole coffee shop ""Breakfast"". It's not ironic enough to be funny, it's just annoying. The vegan doughnut dense and heavily sweet, but pretty good. ALSO they don't have a telephone number, which just adds to the annoyance of this place.  The expensive coffee, annoying name, and ""too cool"" vibe you get from this place outweighs the slightly above mediocre doughnut.",2016-07-18 19:24:21
bhHaM0Z2nTjeU7BIavQdgQ,j2Q4IcVcAPz0o4z04qMNgw,bjhCtlYHrkgA5Ku8l-rB3g,1,0,0,0,"I've visited this place three times now.  In a nutshell, the first time my friend threw out her pastry, the second time, our potatoes were burned, the third time (mother's day at 8 in the morning) there was a very small selection of bread to buy.  I really wanted to like this place, but not coming back again.  I'll stick to Renaud's.",2013-05-15 14:19:17
5DH75mL2XBjkhTIXKOTezg,lYG6ImVXBfDp-3uMzX8tMQ,O6RCCmz8-x4NhWJpI8KQug,3,0,0,0,"Happy to check out a new spot to have morning coffee and work. Latte tasted weak and watery. Bagel was served cold. On the bright side - there were lots of places to sit, wifi, and power outlets.",2017-02-13 19:32:41
ekzSH1s_5p-gds0910bSQw,mB9xbY9Xlozjnw1ZTQkYfQ,bjhCtlYHrkgA5Ku8l-rB3g,2,3,0,0,"I ate hummus from here and got diarrhea within a couple of hours. I also started feeling unwell. But the shop itself it pretty fine. I found the prices to be a bit expensive, but maybe that's just downtown Santa Barbara.",2015-06-02 22:40:27
4E9nTP70lHDgg3HqXvIPBA,wXeCTjInUv3krc1y_oIY3Q,bjhCtlYHrkgA5Ku8l-rB3g,3,0,1,0,"Excellent service. LOVED the gentleman at the counter. But, my coffee was burnt and the food was cold. I would return for a scone, or for some of that delicious looking bread... I wouldn't go for breakfast, it was  disappointing and over priced.",2013-12-14 01:33:07
ul7u7ykCS5LO9QBWs2FDjw,ZHHvHrjxK5uHM6Uw9xeCJg,bjhCtlYHrkgA5Ku8l-rB3g,2,0,0,0,"Ugh. My husband and I stopped in here today to order  a couple sandwiches for lunch. It took 30 min to get our food, and he was given the wrong sandwich! Not to mention, each panini cost about $10 and was so not worth it -- I ordered a roast veggie panini with goat cheese, and there was barely any goat cheese on the sandwich, like 1/2 an ounce tops! We will not be going back. Stick to South Coast if you want an amazing sandwich for a good price in a reasonable amount of time!",2013-05-27 22:12:45
1TATQ1sQOu_r5vZTMWnJCw,BnRd1XZwhDM0w-mJB10hAQ,bjhCtlYHrkgA5Ku8l-rB3g,2,1,0,0,"Such a disappointment yet again, my order was a veggie breakfast burrito, and yes I asked for egg whites, I know so annoying, but whatever. That is what I wanted. Veggies were uncooked an excessive amount of onions and uncooked bell peppers, there was also some mixed greens inside of the burrito which I believe they just added  to fill the burrito. It looked as if there was only 1 or two egg whites in there, and lastly for 2 dollar add avocado I got 2 slices. So that was cool. Won't go back unless I need some bread or some fresh oj....",2017-09-26 19:29:57
UbA0E_P30dyuWVp75gDSPA,cvs1QA3VSnhKzHWvCDKRUA,bjhCtlYHrkgA5Ku8l-rB3g,2,0,0,0,"Limited seating. Menu was ok. Not a coffee drinker, so probably why my review is low.",2017-03-13 03:20:00
ciLnMWsbo5Uclva_vAMypw,2dg0AzOM6acnVl3G4PlXiw,bjhCtlYHrkgA5Ku8l-rB3g,2,0,0,0,Fish Tacos were a little over cooked. Our food got to us kind of cold. Cute little corner. The price for the food was not really worth it. The service was great and the employees made me feel welcome.,2016-03-04 21:20:36
SUYilggI290kvZHRW4Hv4Q,kp7rky4EBsHCRkFEO23f6Q,bjhCtlYHrkgA5Ku8l-rB3g,2,0,0,0,Very expensive for what you get. A croissant and a coffee with run you for around $6.50 with tips. Sorry but the croissant was dry and really not tasty. I'm french so i believe i know how  a croissant should taste :) Kind of disappointed about it. The place is great though. The staff is pretty friendly but i will not go back. I'm pretty sure if they don't change the quality and the price they will be gone quickly!,2017-12-15 01:04:32
spFXoInseajkP-kMcmLgsw,AekJJM_FaiTL3u5U0RStww,O6RCCmz8-x4NhWJpI8KQug,3,2,0,0,"I was so excited to try this place because Instagram made it look real hip, but unfortunately it was a disappointment. My macchiato, looked cute but tasted average. There was too much milk, so the espresso to milk ratio was off. And it was lukewarm. The space itself is great, and I like how they have different options for food. But the coffee itself is nothing special, so I think I'll stick to French press when I'm in SB!",2016-08-08 05:50:27
-o4cSKrQwP1QquaW0UmyLg,gwYE77ZX2fpFdOLeiR_64Q,bjhCtlYHrkgA5Ku8l-rB3g,2,2,0,0,"Vegan muffin, hot coco, oatmeal, coffee, fruit cup and a breakfast burrito cost $35. The oatmeal was nasty, and I love oatmeal. The fruit wasn't ripe and they forgot to give us half our order. Coffee and muffin were tasty but I won't be back. There are to many more deserving places that will provide better quality food and service. Ok for a coffee and muffin stop, but I wouldn't recommend this place for anything else.",2015-11-16 19:02:53
72zACYx5SV3vH2eebY0yFg,0mim_KQY50nHstGOnZcu5A,O6RCCmz8-x4NhWJpI8KQug,1,4,3,0,"Called breakfast...and guess what...no breakfast. Just another coffee spot...in the midst of 8 other places that serve coffee and espresso. Wish they would close. The neighborhood needs a family restraunt...not another place to buy coffee...and stale pasteries...oh they have art.  Who cares...and vegan donuts? if you want a donut, you go to spudnuts. This place is a joke and after reading other similar reviews, you would think the owner would make some quick changes...nope",2016-08-11 19:43:22
6I-YOxHIRnCPaZh3-vf4Rw,BF8D_A_8JbPIh5CKQskRiQ,bjhCtlYHrkgA5Ku8l-rB3g,1,2,0,0,"Staying across the street from this place and was excited to c a mom n pop bakery their.Well it only lasted til I bit my muffin.The person at the counter kept saying that the products were all freshly baked """"COME ON MAN"" who are u trying to convince.Youre telling me that all of the items were baked fresh that morning in that small space LMAO.Ahhhh  ok.Returned my money and we walked away.SUPER DISAPPOINTED THAT YOU CAN SIT THEIR AND CLAIM THE FRESHNESS OF THESE PRODUCTS.Shame on you!!!",2017-08-15 16:01:27
Jrfz4_7nmloFkx7bL9Y1DA,XH9YHRA0RemnmXwhRJ-eow,O6RCCmz8-x4NhWJpI8KQug,2,2,3,0,"every time I come here they seem to be ""out"" of what I initially want to order. settled for a plain cup of coffee this morning and it was too sour for me to finish",2017-08-07 18:03:36
49TE5Uf6jbxMLni_yp_rYQ,ArCmLSEqQwTC1wqCMoaV9w,bjhCtlYHrkgA5Ku8l-rB3g,2,1,1,0,You can do better. Nice enough place with average coffee. Good morning pastry options. Gluten free options. Playing bad techno at 7AM - ugh.,2015-02-28 15:46:55
gHnMw8fwZsbkBk6K3xvolg,nCNQBzWgZ6aRdqcTmJ6Txg,O6RCCmz8-x4NhWJpI8KQug,3,4,2,1,"Yep, the space is amazing with wifi and outdoor seating and lots of natural light, but go here knowing there isn't any breakfast and that it's $7 for a coffee and a scone.",2016-07-19 01:50:47
2pk2VEQkmlbYa3oi3IhH8Q,dpMsaD5YNHX_lUQbQdqEuQ,bjhCtlYHrkgA5Ku8l-rB3g,1,0,0,0,"Stopped in for a quick breakfast while the GF was at a medical appointment.  Placed my order for scrambled eggs, French toast and sausage, took a number for the table.  Twenty minutes later I was out of things to read and getting edgy about the time.  Then my order showed up; eggs were fine, but the French toast wasn't French, just toast!  The two tiny sausages were totally bland, tasteless.  Coffee was OK, though.  Went to the register to pay, found that I hadn't been given a check, requiring a staff meeting.  Finally got to pay what I consider to be an exorbitant price for a miserable meal.  Warning all my SB friends about this place!",2015-12-17 18:25:54
XR6Iul-e46HJPNJ4zTYpUA,IdvYljOSXRCBaIPNuElalg,bjhCtlYHrkgA5Ku8l-rB3g,3,2,0,1,"I heard great things about this place so was really excited when my boyfriend offered to take me for lunch today. They have a great location and the ingredients were really fresh.

I am giving them three stars due to the utterly disappointing portions. I took the advice of the woman at the counter who suggested a small Cobb salad as a great lunch option. Considering it was $9 I figured  it couldn't be that ""small"". My salad was tiny! My stomach was growling 30 mins later :( .My poor boyfriend got the tri tip sandwich and ended two itty bitty pieces of meat and tomatoes ( which he said he didn't even want on there).

I will admit their employees were friendly and the breads look great. They may just need to work on getting the price down and the portions up. South coast deli provides much better food at similar costs right down the st.",2013-07-31 20:55:08
I6cH2HXE76XnABW0B0JoBA,ogftoy6zKsjtVrpuYOVQSg,bjhCtlYHrkgA5Ku8l-rB3g,3,2,0,0,"Went to new location. Had breakfast and it was very bad. a month later we tried again, this time a little better. Took home some bread. stick to their bread. they make very good bread.
Burt yost",2013-08-25 01:17:28
9Q3kWaynLoZIqJsAcm4g4g,qypgzlmVHLHDKvsYXxFUkQ,bjhCtlYHrkgA5Ku8l-rB3g,2,1,0,0,"Food is good. Pastries are awesome. But apparently if you're not a regular  ""Lorrie"" is a bit rude and doesn't treat you like she treats the regulars. I usually like trying new places and this was my first time here. I'm not sure if I'm ever going back there though.",2015-01-28 19:42:30
MGeihlsaeBlw5uBPyAGrcg,7lXw_vBvRInxEX7gKHXDIw,bjhCtlYHrkgA5Ku8l-rB3g,1,1,0,0,"Done wasting my money at this place!!!! Sucks because it used to be so good when they first sprouted up on De La Vina; and I will miss so  many things that used to be be delicious. I have given them many chances to improve over the past two years; but they have shown it will not happen. Ordered a breakfast burrito this morning, which was supposed to come with salsa. Go to pick it up...no salsa in my to go box. Ask and the clerk says they don't have salsa, only pico de gallo. That's fine with me, just as good.  I stand there for awhile waiting for my pico, only to find out, its not even made! I would have to wait longer while the kitchen staff chops it all up in between trying to keep up with other orders. This is a historical problem for this place, leaving ingredients I have paid for off my plate without apology or even care.  They weren't even up front about the lack of salsa, just served it that way like who cares.
Why open unprepared for service, only to steal from your patrons by charging the menu price, but selling them less than they agreed to buy?",2017-09-29 17:25:11
m7ZAk0nbM7hfS8ggiumNWg,koHGftKjgPP6s8g9Y8D8oA,bjhCtlYHrkgA5Ku8l-rB3g,2,1,0,0,"Wanted so much to love this place. Baked goods were very yummy, but POS system was down, which meant cash only; wanted waffles, but ""the waffle maker has been out for quite a while""; and breakfast was served cold. And this place isn't inexpensive. $11 for pancakes.",2016-08-19 22:03:39
7Z_QL1KHXY8vDaOWM6I5gQ,NOvbwDPu0FaS1SpkXvHdAQ,O6RCCmz8-x4NhWJpI8KQug,3,4,6,4,"You know...spiritually speaking, I'm going with 3 stars for now.  My soul wasn't stirred.  Here I am on a Saturday, looking for God in all the wrong places.  All I had were the gluten free chocolate chip cookie and the Rose matcha green tea, and well...My thoughts?

1.) I like the pools of chocolate in the cookie, but I wish it were chewier.  Gluten free anything always feels like it's missing something...

(gluten? Lol)

Gluten is the glue that holds everything together, and without it, everything falls apart.  I mean this on a spiritual level.

2.)  And the rose matcha fell flat somewhere.  It was neither pronounced in rose or matcha flavor.  You need to pick a side.  You need to make a choice.  You need to commit.  You need to be STRONG with one flavor and have a HINT of the other, but you kinda did neither.   You were half-assed polyamorous.  You didn't pick a winner and run with it.  You shied away from both.  It was colored green iced water.

At the end of the day, I feel some potential here.  I suggest going back to the drawing board.",2019-10-11 09:31:16
2gn2NEHlJj0YOIEQMsTeRA,fetSx480efq6M2sOCQhN9A,bjhCtlYHrkgA5Ku8l-rB3g,2,1,0,0,"We were excited to have a new spot in the neighborhood but underwhelmed by the food, atmosphere, and pricing. Brunch cost the same as it does at DiAngelo's, which has table service, better food, and nicer seating. The food was fine but unimpressive, and the details were off (ex: I want real preserves, not cheap diner style jelly packages if I'm paying $12 for breakfast). Their baked goods are good but they've overreached with the restaurant attempt.",2013-06-22 22:34:57
e19S3DhJ2A8xtTRNaobsAQ,WNzdMoS8JZoyo1281j5EPQ,O6RCCmz8-x4NhWJpI8KQug,3,3,0,0,I'm givivng this place three stars because the atmosphere makes up for it. But I was very disappointed in my chai. It was pure MILK and nothing else. I'm not sure if it's because the staff is very young and don't know how to make drinks or if they just don't have good chais. I'd come back for the ambiance but won't be getting a drink. $3.50 for the smallest GLASS OF MILK is absurd.,2016-07-02 17:36:32
M2tZioCurl45J5YH2aL5jw,bwr5uzJHnK3v9VnOFNdDXQ,O6RCCmz8-x4NhWJpI8KQug,2,0,1,1,"We didn't actually eat here so I can't comment on the quality of the food, but I was surprised, when we walked in to find that this was more of a coffee shop than, as the name suggested, a breakfast place. 

There are only three breakfast items on the menu: two breakfast sandwiches which are exactly the same except one comes with bacon, and the third item is avocado toast. 

There was a decent coffee menu and some pastries and bagels in the pastry case. That was about the extent of items at Breakfast. 

After perusing the options we decided to leave and try another breakfast location (see my Cajun Kitchen review).",2017-12-24 21:09:38
